GeneSymbol	ENTREZ.ID	log2FC_ileum	pvalue_ileum
IGKV4-1	28908	1.49040801516558	4.68660238989243e-05
IGKV6-21	28906	1.09091569521979	0.00583731062777685
IGKV6D-21	28870	1.88319584202466	8.68726881667843e-06
IGLC3	3539	1.34801614095071	4.12625066053657e-05
IGLV1-40	28825	1.3786918112953	0.00025504285591284
IGLV1-44	28823	1.49652584447275	3.87824681267713e-05
IGLV1-47	28822	1.83299715901799	8.55412493104628e-07
IGLV1-51	28820	1.73402108125732	3.3481933879255e-05
IGLV10-54	28772	2.91569720711726	3.24507049452887e-08
IGLV2-11	28816	1.16740325342568	0.00126212836912429
IGLV2-14	28815	1.43471376706648	9.66683210154509e-05
IGLV2-18	28814	1.41671471242246	0.000638771611182811
IGLV2-23	28813	1.01835304687652	0.00502251409182591
IGLV2-8	28817	1.55592680842083	8.94709178980062e-05
IGLV3-1	28809	1.019240077689	0.00568679830539122
IGLV3-16	28799	0.859759630133515	0.0252446595396374
IGLV3-19	28797	1.1134947537828	0.00357682134255349
IGLV3-21	28796	1.0221412465346	0.0095469413435434
IGLV3-25	28793	1.364662716227	0.000188333959900364
IGLV3-27	28791	1.08915093421569	0.0200868265428434
IGLV3-9	28804	1.11915020859546	0.0100604166480423
IGLV4-60	28785	1.94319419709116	3.13535488734967e-05
IGLV4-69	28784	1.28002470657706	0.00091864408601397
IGLV5-37	28783	1.52990955191985	0.00281447636094655
IGLV5-45	28781	1.78649640313262	1.23830973909154e-05
IGLV6-57	28778	1.29257397482224	0.000420930458013785
IGLV7-43	28776	2.15012901077166	6.87727582996121e-08
IGLV7-46	28775	1.87508843898892	5.98639298776483e-06
IGLV8-61	28774	2.22834018157329	4.61053125202895e-07
IGLVI-70	28763	1.7320125474254	0.000516392287643066
IGSF6	10261	1.13742623526381	0.000299642464134993
IGSF9	57549	-0.876930351545354	0.00112799378519008
IKBIP	121457	0.708195065098835	0.000860298578674744
IL11	3589	7.728097968195	3.48037136833697e-24
IL12RB2	3595	1.35605783657058	2.05409808595135e-06
IL13RA2	3598	3.37618255103333	1.3093972486116e-10
IL15RA	3601	0.656681589328516	3.732037935446e-05
IL18BP	10068	0.63127420966404	0.00511993757429847
IL18R1	8809	0.812109616907824	0.000187110521095842
IL18RAP	8807	0.948498571707032	0.000494200378377942
IL1A	3552	4.09089683683888	3.18911250576244e-12
IL1B	3553	4.66256827503375	6.68032418261047e-16
IL1R1	3554	0.898788662839941	0.000312487503442696
IL1RAP	3556	0.849278826964325	6.64295973145999e-05
IL1RL1	9173	1.6087885211779	3.27865779241073e-06
IL1RN	3557	3.46801006848646	1.8031979258313e-12
IL22RA2	116379	-0.947476025292419	0.04062787355853
IL24	11009	7.34202002154948	7.05669560584714e-12
IL2RA	3559	1.177644214166	0.00191745870222447
IL33	90865	0.669675151912611	0.0137306557573635
IL3RA	3563	0.968874747353893	0.000203799666034736
IL4I1	259307	0.735124077973597	0.0468353540616604
IL6	3569	3.84544661590608	1.00022711760266e-08
IL7R	3575	0.66501637728817	0.045456028432333
INHBA	3624	4.26847285084751	6.85369721869156e-14
INSL5	10022	-4.69505649463607	8.82349016982327e-15
IRAK3	11213	0.900964636488509	0.000378981071589371
IRF1	3659	0.635271454259857	0.000284045532133312
ITGA11	22801	0.708394701489804	0.00723481110084127
ITGA2	3673	0.753646508981418	0.000128783065711927
ITGA5	3678	1.5816663766646	3.824825979717e-07
ITGA8	8516	0.687103096189309	0.00421061564869664
ITGAX	3687	0.892269701815726	0.0194119398779228
ITGB3	3690	0.702368944785098	0.00287455606951789
ITIH3	3699	-1.83440317435648	0.000214180511807889
ITLN1	55600	0.638919473433149	0.0272257602597285
KCND3	3752	1.04785514633688	0.00104388496792104
KCNE3	10008	0.726987077069548	1.21199254920763e-07
KCNE4	23704	0.683905586871058	0.00330278977515907
KCNJ15	3772	4.46472181265999	5.14480907446947e-13
KCNJ2	3759	0.598164629228652	0.00183339909927526
KCNJ8	3764	1.27973634080925	7.90867789403273e-05
KCNK3	3777	0.712372710028528	0.000296323738374042
KCNMB1	3779	0.656171264190228	0.00703030165056461
KCNQ3	3786	0.625049935553964	0.0459889715303905
KDM8	79831	-0.608584285971636	0.00128288470191115
KDR	3791	0.938430922162804	0.000127311608909549
KIAA0319	9856	-0.80275340592997	0.000927907380051875
KIAA0895	23366	0.595731982936733	0.000152691996664672
KIF26B	55083	1.54139270178651	1.53631572737085e-05
KLHL6	89857	-0.692085840133746	0.0441723006532936
KLK10	5655	2.6253632512156	1.63520652391173e-06
KLK15	55554	-1.80000763772437	7.08762402355244e-06
KNG1	3827	-0.918960003997285	0.0132915480242995
KRT7	3855	2.75464786350018	3.46892681063271e-10
KRTAP13-2	337959	-4.674064710565	2.13618486736067e-13
KYNU	8942	1.45344648683674	0.000359733123793228
L1TD1	54596	1.00041179450545	0.0253124825287921
LAMA1	284217	-0.624313325758973	0.0137634116864036
LAMA2	3908	0.722239517988485	0.00388160739235496
LAMA4	3910	0.821889591197211	0.000685113362963223
LAMC1	3915	0.747750976443919	0.000247058760492532
LAMC3	10319	3.01484095281321	2.19953175805345e-12
LAMP3	27074	1.14836724731984	0.00321930825903192
LAP3	51056	0.817463112804732	1.19744759120885e-06
LATS2	26524	0.647420054087421	0.000157837357779281
LAX1	54900	0.718565924933664	0.0393441114461688
LCN2	3934	1.95778283995757	2.14342592122875e-05
LCP2	3937	0.821889917819664	0.00608151652709418
LCT	3938	-1.87618859057219	0.000976274242735372
LDB2	9079	0.737494768630595	0.000952309537480797
LDLRAD3	143458	0.815508437891092	0.00268682169453761
LEAP2	116842	-0.606115454741439	0.0386008025933521
LGALS1	3956	0.809884085013365	0.00109943644223421
LGR5	8549	-0.609296864153125	0.00537652916725818
LHX6	26468	0.832240806744121	0.000457699360647496
LILRA1	11024	1.59819223632847	1.28112142371027e-05
LILRA3	11026	3.46314221613831	5.62037844047822e-09
LILRA5	353514	2.76328439839427	3.63027819965452e-10
LILRA6	79168	2.74079201945946	1.48053155028966e-10
LILRB2	10288	1.90166640516293	2.9638293981137e-07
LILRB4	11006	1.15497307894673	0.0016344746864459
LINC00992	728342	-0.768898355070429	0.000877680048022356
LIPG	9388	0.893973703460664	1.23056043523013e-05
LITAF	9516	0.639637307907352	0.000679356578760954
LOX	4015	0.689693344365089	0.00746863834036334
LOXL1	4016	0.695342156086225	0.0142571652814038
LOXL2	4017	1.30537354918232	3.93898493271115e-05
LPL	4023	1.57036079064142	2.9280886941979e-06
LRCH2	57631	0.613894363066788	0.00991951870703143
LRG1	116844	0.984280324022414	0.000111727867410478
LRP8	7804	0.787601307463503	0.00468719774554922
LRRC25	126364	0.646047830287708	0.0128819261876435
LRRC32	2615	0.922032820084069	8.61216727318701e-05
LRRC8E	80131	0.985043393815204	2.24498286096728e-06
LRRK2	120892	0.895075924653934	0.0109662496992562
LRRN2	10446	-0.844765595901234	0.00910733293804459
LST1	7940	0.700760810327368	0.00480661807857988
LUM	4060	1.14940947159829	0.000248111585204862
LY6E	4061	0.733439932701682	0.00348499481978136
LY96	23643	0.771082051990779	0.0178901907404423
LYPD5	284348	0.938596512331834	0.00854546001279097
LYPD6B	130576	0.945327039968442	0.0014267803204298
LYZ	4069	0.796226988696471	0.00177807857302289
MAFF	23764	0.716230071984968	0.00452875608175805
MAGI2-AS3	100505881	0.603307206805785	0.009458054052532
MANF	7873	0.62645139199865	0.000205105322563586
MAP1A	4130	0.616384846619339	0.011651425130293
MAP1B	4131	0.691028816420641	0.00242829415066618
MAPRE3	22924	-0.855166170325054	0.000333316599905084
MASP1	5648	1.65583201762081	0.00027930929591277
MCAM	4162	0.976903658563348	0.000216127275338199
MCOLN2	255231	-0.655731017021727	0.0235453342490947
MCTP1	79772	1.1058471851242	2.19910138871642e-05
MEDAG	84935	1.70766361032065	0.000118100078930405
MEFV	4210	2.87869742317731	3.0145303294024e-12
MEI1	150365	0.839589776099374	0.00403854849457962
MEIS1	4211	0.72602471365843	0.000578738844736604
MEOX1	4222	1.40402653995487	5.8562115101992e-06
MFAP2	4237	0.963473439508631	0.00402252615260653
MGP	4256	1.20605121551597	7.51116744151607e-05
MLKL	197259	0.629087147568627	5.11011624956402e-05
MMP1	4312	5.68940628405737	1.73409634318215e-18
MMP10	4319	5.43219847033224	6.91351248942233e-19
MMP12	4321	1.09373281218152	0.0117821782448779
MMP13	4322	4.84807699063581	6.18134321461215e-11
MMP14	4323	0.785097497409462	3.91853154075229e-05
MMP19	4327	1.46084342286659	1.58163902924233e-05
MMP2	4313	1.66069091313238	2.79005992960016e-06
MMP25	64386	0.970043727968836	0.0014030193566086
MMP28	79148	-0.619193456334236	0.00980198151939874
MMP3	4314	7.58860941612457	1.0275253942584e-27
MMP7	4316	3.49561312018665	3.44803419729664e-08
MMRN1	22915	0.810841212469221	0.00120698739291755
MMRN2	79812	0.697270851885417	0.00157508164875991
MNDA	4332	2.04165544208758	1.20772777253169e-07
MRAP2	112609	0.587204431110656	0.00136099455754437
MRAS	22808	0.64828561103758	0.0139798273899626
MRC2	9902	0.92074365963085	0.00085883268134169
MRGPRF	116535	1.09917212333547	0.000281933261665869
MS4A18	728588	1.78627793478321	0.00392423690214294
MS4A2	2206	0.667683389634207	0.0200147499362625
MSC	9242	0.93709057658231	0.00462687875722807
MSR1	4481	0.748269035565564	0.00253107123899952
MT1F	4494	-0.592280329883593	0.0387031355516964
MT1M	4499	-0.837145911943054	0.0268516755072393
MTHFD2	10797	0.605538755106285	8.74456775075047e-05
MUC1	4582	1.57629179729477	5.35791144140313e-06
MUC12	10071	-2.16041100383889	4.09608379755571e-09
MUC5AC	4586	4.08013895738481	5.0565872315875e-12
MUC6	4588	8.35747379175374	8.82130971380604e-33
MXRA5	25878	1.28441800458317	1.29881549751152e-05
MYBL1	4603	-1.00734081032304	0.000212042937342674
MYBPC1	4604	-1.17108727538023	0.000874288375184608
MYCT1	80177	0.630489065091222	0.0022343709574774
MYEOV	26579	1.27863418983945	0.00177838391929789
MYO1F	4542	0.692401091869799	0.00722197664999622
MZB1	51237	1.28656367277427	0.000571055162765189
NAIP	4671	0.779833889523934	0.00181456002809318
NAMPT	10135	1.48362740403032	6.38662692140353e-08
NCF2	4688	1.56130479313043	6.68329289797735e-06
NCOA7	135112	0.726461156384582	0.000446373825585159
NDUFA4L2	56901	0.926607101352368	0.00216913360949633
NEU4	129807	-0.607728854349381	0.0210837819538973
NEXN	91624	0.862143558437175	0.000132003857012778
NFAM1	150372	1.05990453883281	0.000318705798929704
NFATC4	4776	0.651993907602028	0.00621308546074962
NFKBIZ	64332	1.07728920648781	2.32653211222353e-06
NID1	4811	0.817569337362296	0.0011775242976383
NID2	22795	0.825820399187499	4.87388860566296e-05
NLGN2	57555	0.650820621014907	0.017058533088692
NLRC4	58484	0.722144343952449	0.00656982596882077
NLRP3	114548	0.938919116772367	0.00134504964678311
NNMT	4837	1.92632294690029	3.18266154399456e-07
NOD2	64127	1.14907239196645	0.000201278431025918
NOS2	4843	1.96373170262526	4.28044770465884e-06
NOS3	4846	0.889566223492428	0.000999082658466086
NOTCH3	4854	1.14331712223782	0.000776234909909985
NOTCH4	4855	0.664906565357723	0.00500285385581295
NPC1L1	29881	2.88553670988914	4.77048932133001e-08
NPL	80896	0.591236692596344	0.00633296933836273
NPY1R	4886	-1.07514292831996	0.000344520484374687
NPY4R	5540	-1.32780448780244	2.55395821813466e-07
NR4A3	8013	1.73197897947456	8.6245861156603e-05
NRAP	4892	-1.1617191143809	0.00148148549568679
NRCAM	4897	1.20334399033494	0.00329794825300339
NRG1	3084	1.10569251165907	0.00051155667356896
NRN1	51299	0.649973414402254	0.00281012027489833
NRP1	8829	0.741170318428356	0.000441778054369605
NRP2	8828	0.877261584059644	0.000709160285009148
NTN1	9423	1.05005203940171	0.000382198228762253
NTRK2	4915	-1.65071991810006	6.51852533973795e-05
NUCB2	4925	0.688334490432981	5.65415814768454e-07
NUGGC	389643	-0.781744586936455	0.0174723404322866
NXN	64359	0.713112129959707	0.00475623611228263
NXPE4	54827	-1.98677238450456	2.01063034434487e-06
ODF3B	440836	0.652660610604932	0.0259608657697455
OLFM4	10562	0.775593064364479	0.0426553312427193
OLFML2B	25903	1.12168654230849	0.0017528570805445
OLFML3	56944	0.594055403826116	0.00573751115379622
OR51E2	81285	-1.72280467738525	5.9646990900615e-05
OSM	5008	4.56012357751307	2.03943913716151e-13
OSMR	9180	1.10219192848693	0.000266119444508873
OTOP2	92736	-1.32361745777125	0.0017420552009782
OTUB2	78990	0.68819719239539	0.000260695402461001
P2RX7	5027	0.805075852943069	0.00646555336607103
P2RY13	53829	0.896618306646726	0.00195918445509466
P2RY14	9934	0.790467030587517	0.00180474355131664
P2RY6	5031	0.926858342355909	0.000225499468729223
PADI2	11240	-0.815458415378326	0.00535891424437269
PALMD	54873	0.982104446964387	0.000173600318835667
PAPPA	5069	0.778496419414406	0.015239637503872
PAQR5	54852	-0.629032331472215	0.00636407790531346
PCDH12	51294	0.664492868314081	0.00318546088132387
PCDH17	27253	1.76758400087325	1.51203069641676e-07
PCDH18	54510	0.625110107271918	0.00654702722936542
PCDH7	5099	0.614843648374574	0.00563293190110939
PCOLCE	5118	0.997431070021159	0.0016865133156089
PCSK9	255738	1.05949288749483	0.000657980643887576
PDCD1LG2	80380	0.990763082045581	0.00288660855489325
PDE10A	10846	1.24406911838271	5.05963342968122e-05
PDE4A	5141	0.602728267626656	3.94349027483266e-06
PDE4B	5142	1.19688921334884	0.000562165813982885
PDGFB	5155	0.936577013127352	7.38683612265999e-05
PDGFRB	5159	0.937653956825602	0.00179540819462955
PDK1	5163	0.668286477590804	6.04030070539432e-05
PDLIM7	9260	0.738791569081356	0.00114050167873351
PDPN	10630	2.02867689160832	1.31248253974697e-06
PDZK1IP1	10158	1.24868212814915	8.76065283278729e-05
PDZRN3	23024	0.623418762975076	0.000256294712139648
PEG10	23089	-0.774263112790703	0.00178876306552737
PFKFB3	5209	1.03168999041159	0.000310269962262063
PGC	5225	9.6998384423362	1.06934312466112e-45
PGF	5228	1.0968457701537	0.000445472975614544
PHKA1	5255	0.801134614565378	1.89398775489019e-06
PHLDA1	22822	1.23908188285458	5.95592687862599e-06
PI15	51050	2.93765628093863	4.18666740692621e-08
PIGR	5284	0.595329363858983	0.00871437565200547
PIK3R3	8503	1.00441090097101	1.10977178584483e-09
PILRA	29992	1.81606545338153	1.66923946308958e-06
PIM2	11040	1.05929266909855	0.0014186303642999
PLA1A	51365	1.35284327892986	8.98926814816836e-05
PLA2G2A	5320	0.660405753056374	0.0155033720607439
PLA2G7	7941	1.05838103219181	0.000825611262620249
PLAT	5327	0.632830902157277	0.00854435066499048
PLAU	5328	2.04489095659507	1.32279696221437e-08
PLAUR	5329	1.15035905319913	0.00308005549270772
PLCB1	23236	0.643722813117106	0.00152785734730982
PLCD1	5333	-0.688544664414192	0.000198867849159378
PLCD3	113026	-0.715820736307805	0.00692405387795276
PLEK	5341	1.40811799805235	0.000586763272106033
PLN	5350	0.74860222712784	0.00617467479518995
PLS3	5358	0.838651938581743	1.68884209399059e-08
PLVAP	83483	0.744493325219786	0.000980647890957318
PLXNA4	91584	0.725093735097696	0.00208884684808849
PLXND1	23129	0.69509532238734	0.00346208970418195
PODXL	5420	0.599512771392368	0.000121618904453132
PON3	5446	-0.610273462987871	0.00241625924840658
POSTN	10631	1.18453664326258	0.000159554067349125
POU2F3	25833	-0.703899538120534	0.0021175832841094
PRAC2	360205	-1.9776199145017	0.000113732343062707
PRCP	5547	0.60155193657479	0.000189497045735391
PRDM1	639	0.731932692764865	0.00167009580356875
PRDX4	10549	0.70284634660533	1.52174627077312e-06
PRICKLE2	166336	0.677526334390108	0.000844836662666282
PROCR	10544	0.618840094036965	0.00215065156323417
PROK2	60675	5.82199610141864	6.30766568058021e-18
PRR16	51334	1.88634345353345	2.18634898128502e-08
PRRX1	5396	1.33197910992748	0.00559753311860152
PSAT1	29968	0.837115594979307	0.00118031398747103
PSMB9	5698	0.616337176635895	0.00498286096812146
PSTPIP2	9050	0.776390066865931	0.00051681016799306
PTAFR	5724	1.08781396977227	0.000214669956832422
PTGES	9536	1.18837782266556	0.000219777593443072
PTGFR	5737	0.967068324941908	0.0063034526192583
PTGS2	5743	3.73652382967843	1.80791026994278e-13
PTK7	5754	0.756594974974399	3.95137386609027e-05
PTP4A3	11156	1.07316723065552	0.000163192502604153
PTPN13	5783	0.918661023877888	5.25268051945405e-05
PTPRU	10076	0.70865383957881	0.0199807560753733
PTX3	5806	0.756363521865919	0.0220461280390755
PXDN	7837	1.26195388253523	1.32069160387454e-05
PYCR1	5831	0.845189124181022	2.57494997359342e-06
PYGL	5836	0.642209257104837	0.010263655401299
QPCT	25797	0.755666181011834	3.48879270134293e-05
RAB31	11031	1.02769192635214	5.1513384668726e-05
RAB34	83871	0.661995305539713	0.00586853422170128
RAB6B	51560	-0.765363494071756	0.00593149297206011
RAMP2	10266	0.640227813144565	0.00992716779141535
RAMP3	10268	0.83992736753767	0.00349971620114132
RAPGEF4	11069	0.81415627829908	5.82719597492841e-05
RARRES1	5918	0.750674722163362	0.0018653092897831
RARRES2	5919	0.62807013895389	0.00879267841352984
RASGRP4	115727	1.2309491669577	1.55445881630787e-05
RASIP1	54922	0.893830957511626	0.00015903438417851
RASL12	51285	0.820684515432778	0.00117044361001705
RASSF8	11228	1.04296952555324	0.000276192687001071
RBM24	221662	-0.990008803896783	0.00215743574539297
RBMS1	5937	0.625588739558645	0.0103515682767586
RCN1	5954	0.596689009619596	1.13322855640684e-08
REG3G	130120	-1.54980700053122	0.00892552873217579
RGS13	6003	-1.54317070009782	7.37138721002799e-07
RGS18	64407	0.665954893855827	0.00256558613494682
RGS4	5999	1.11661740211322	0.00055131383034647
RGS5	8490	1.07022346887674	0.000237947286014818
RGS9	8787	-0.621068514600201	0.00137798414462434
RHBDL2	54933	-0.94654419247377	0.00358285616700158
RHOJ	57381	0.777284927629592	0.000492262591268348
RHOQ	23433	0.595400786843944	0.00963201107643773
RIMS4	140730	-1.47922783976469	0.000586166245324698
RIPK2	8767	0.747943167402083	0.000768250994031156
RND1	27289	1.00078746774106	0.00414304418485417
RNF186	54546	0.732675130662025	0.00082598178750171
RNF24	11237	1.01600935586726	7.46037624082899e-07
ROBO2	6092	-0.643087316699807	0.00363415026456695
ROBO4	54538	1.00054958902542	3.49184509443117e-05
ROR2	4920	0.974444766680417	5.57997624513409e-06
RPS6KA2	6196	0.834350216029367	5.16025859022645e-06
RSPO3	84870	0.973286000845312	0.00565366189656281
RUNX1	861	0.6400269734395	4.33594374763138e-05
RUSC2	9853	0.620652370790571	0.00145459341200294
S100A11	6282	0.960842648808498	4.91852423826486e-05
S100A12	6283	5.60447453040717	9.64042775937911e-14
S100A4	6275	0.759946892808163	0.00259176897933011
S100A8	6279	4.69071390262064	1.4429060959564e-16
S100A9	6280	3.5608069599233	2.68049544039966e-12
SAA1	6288	3.60846574485583	4.9444700462619e-08
SAA2	6289	3.79468929429071	4.67798497707915e-08
SAMD9L	219285	0.798958007213833	0.000150898000827019
SATB2	23314	-0.6763212118796	0.00059982501739919
SATB2-AS1	150538	-0.928911459955903	0.001130037139303
SCARF1	8578	0.87177100456721	0.000223171512100005
SCD	6319	0.590630927942506	0.00490250168163419
SCEL	8796	-1.3042925679962	6.50392179180162e-05
SCNN1B	6338	-2.5791597027526	2.84789610176064e-09
SCNN1G	6340	-2.42642044014935	1.50118607706101e-05
SDC3	9672	0.635368906061649	0.00124799604105198
SDK1	221935	0.866242306938341	0.0165612203095409
SDR16C5	195814	-0.846739519690294	0.0115386481364809
SDS	10993	0.650498943364335	0.0166635236463812
SEC14L5	9717	-1.19322942466711	0.000286130180131939
SELE	6401	4.67778323532063	2.03139628252833e-14
SELP	6403	1.67195737592757	1.18750053267881e-05
SEMA6B	10501	1.04953911933098	6.20977641937757e-05
SERPINA5	5104	-1.41499800443829	0.00101958659225564
SERPINA9	327657	-2.43084079484514	0.00133420192285208
SERPINB3	6317	3.33666962715935	0.00941624723767285
SERPINB7	8710	2.97915877348972	0.000223851051788111
SERPINB9	5272	0.682588792572851	0.0271690545509715
SERPINE1	5054	3.27162598705466	1.56730178498709e-12
SERPING1	710	1.01231677581358	0.000356908636074463
SERPINH1	871	0.66540461374355	0.000309182107829089
SETD7	80854	0.603581816932996	6.50690223157224e-06
SFRP1	6422	1.03182859364411	0.00155315832748397
SFRP2	6423	1.46017572803603	0.00656641299440697
SGCD	6444	0.674820632006305	0.00565531197661042
SGIP1	84251	1.45837224897245	3.46672263887761e-06
SH2D6	284948	-0.772063340827385	0.00804573794140143
SH2D7	646892	-0.799286017507457	0.00607374690447784
SH3PXD2B	285590	0.975783583605064	4.11013838797211e-06
SH3RF3	344558	0.665033933645539	0.00209491536640279
SHANK3	85358	0.746675389879098	0.00186736308376586
SHH	6469	0.743264481076806	0.00414402623132472
SHROOM4	57477	0.700805508825139	1.39754487499988e-06
SIGLEC5	8778	0.995074342638565	0.0277519503972863
SIGLEC9	27180	1.16999031549596	6.05346375957426e-05
SIRPB1	10326	0.893709955359583	0.0341525423085749
SIRPB2	284759	0.667173773651141	0.0301158788514607
SLAMF7	57823	1.16760858483407	6.3281307931919e-05
SLAMF8	56833	0.933442497215579	0.00123222049527929
SLC10A5	347051	-0.626643634294673	0.00962654777408387
SLC11A1	6556	4.38977451494237	1.05279484211553e-15
SLC14A2	8170	-1.19763149908534	0.0279523656793167
SLC16A2	6567	0.802268870383031	0.000328993259185784
SLC16A9	220963	-1.2566146633067	0.000202903567452975
SLC17A4	10050	-0.596850009755044	0.012954125516213
SLC18A2	6571	0.647017473075322	0.0115180729764148
SLC19A3	80704	-0.681398860434158	0.00199989889317928
SLC1A3	6507	1.39424820399636	0.00114348925194991
SLC22A15	55356	0.673699566766177	5.9977882509622e-05
SLC26A2	1836	-0.836975214720889	0.0224390921251987
SLC26A3	1811	-0.950693369097009	0.00164244105624093
SLC28A2	9153	-0.851406295474698	0.0283369241496188
SLC2A12	154091	1.56095279476904	1.34869931029715e-06
SLC2A3	6515	1.53610850506908	0.000129516156897569
SLC30A10	55532	-0.738806086202732	0.0134238764519712
SLC37A2	219855	-1.40485520501665	0.00035662833595342
SLC38A4	55089	-1.57368098134098	0.000680344382014349
SLC38A5	92745	0.917353742991955	1.20200341711312e-06
SLC43A3	29015	0.610016939296379	0.0142890155558316
SLC44A5	204962	-1.67439711620069	0.000861807834254313
SLC4A10	57282	-0.644778264069192	0.0156744228040073
SLC5A8	160728	1.46287888130772	0.00019667136972444
SLC6A14	11254	2.82390342414852	2.3816847114615e-07
SLC7A11	23657	1.7845877364268	1.21006284329955e-10
SLC7A5	8140	1.09258139838936	0.000366175776473857
SLC9A2	6549	-1.03741421454069	2.93666923832352e-05
SLCO3A1	28232	0.660253693202765	0.00131082615152292
SLFN11	91607	0.683547025372953	0.0101195455488154
SMIM2-AS1	101929212	-0.612177167661777	0.00197019784912146
SMOC1	64093	0.777282204322985	0.00986568506599496
SMOX	54498	1.04055456920126	2.56409827039937e-05
SMPD3	55512	-0.599783673242501	0.00039648507012678
SNCAIP	9627	0.821940606195748	0.00371811691044999
SNED1	25992	0.597046309458718	0.00771746694922524
SNX10	29887	0.942625355514458	0.00228176841267028
SNX29P2	440352	-0.966549677792162	0.0370441296214787
SOCS3	9021	2.3430615449215	1.15367961857964e-08
SOD2	6648	1.69520815317271	3.79989744483036e-08
SOX7	83595	0.670488932712799	0.00176257526699597
SOX8	30812	-1.21335232302396	0.00400679717191673
SPAG4	6676	1.31577373203171	5.84529638073697e-05
SPARC	6678	0.947976308667641	0.00065038156843018
SPARCL1	8404	0.707049468880378	0.00218321464077445
SPHK1	8877	1.26880188930627	0.000301810109276679
SPI1	6688	0.655182256411374	0.0362377168699527
SPIB	6689	-1.00997870893996	0.000379080003676348
SPINK4	27290	1.35222411303129	0.000758615681725878
SPINK5	11005	-1.67600900948518	7.22781108196025e-05
SPOCK1	6695	0.807649422624946	0.00774323193402063
SPON2	10417	0.650405013619784	9.26389992819171e-05
SPP1	6696	3.3481106524596	6.22611613736843e-12
SRGN	5552	1.10787639399752	0.00235186065380336
SRPX2	27286	1.67420413875629	2.72844486838341e-08
SSC5D	284297	0.648993985098702	0.0196005655915494
ST3GAL4	6484	0.627946014668419	0.0250399818938188
ST6GAL2	84620	-1.46366398502775	0.000250762268631531
ST6GALNAC6	30815	-0.940486188998894	0.000347588349573354
STARD8	9754	0.796891615552807	0.000666415002464623
STAT1	6772	1.25425665932226	1.83289265765092e-08
STC1	6781	2.53919894226359	2.31939161772872e-08
STEAP1	26872	0.975321498532754	3.74885970927324e-05
STEAP4	79689	2.199567993678	7.58411070604016e-09
STON1	11037	0.689796550512895	0.00571961998541961
STRIP2	57464	1.3646797284482	6.13003081890476e-05
STX11	8676	1.0312073940273	0.00178963450973747
STXBP1	6812	0.640296835151484	5.21037674489929e-07
SUCNR1	56670	1.07716521487427	0.000135320960693723
SULF1	23213	0.702125250430704	0.0119969456380402
SULF2	55959	0.675357661885151	2.63720966515182e-05
SVEP1	79987	0.77551603577153	0.00624257499091935
SYDE1	85360	0.765908501589139	0.00334070005720004
TAP1	6890	0.812122178142504	8.64463533809033e-06
TAT	6898	-0.744011272273323	0.00791686928912777
TBXAS1	6916	0.651333538649264	0.00027682852195834
TCN1	6947	4.44780577440297	2.79811978716608e-14
TDO2	6999	1.48482639875114	0.00111061158720758
TEAD4	7004	0.79653261539167	6.99154235435614e-05
TEK	7010	0.652914819314849	0.00352043454961032
TFCP2L1	29842	-0.893963718070412	0.00770958158317544
TFF1	7031	0.700488499267234	0.0333503324798451
TFF2	7032	1.56548595569603	3.24407737419608e-05
TFPI2	7980	3.01503559214662	2.29874391271007e-11
TGFB3	7043	1.35953348205826	4.3624899376782e-06
TGFBI	7045	1.13386743461804	3.13700577217936e-05
TGM2	7052	0.999105829004246	0.000660855290719238
THBD	7056	1.06338095220408	0.000227615372438905
THBS2	7058	2.79565384658367	9.39357888842954e-08
THEMIS2	9473	0.953739544605505	0.00156792072912917
THRB	7068	-0.775467068457441	0.000149356973805493
THSD1	55901	0.74024500878819	0.00104326284794101
THSD4	79875	-0.611213034487443	0.00181539508893823
THY1	7070	1.25061876042115	0.000343928737912555
TIE1	7075	0.782834029443178	0.000458448623302708
TIMP1	7076	1.73666293640769	1.49267199496543e-07
TINCR	257000	-0.968123972956693	0.000371702367770793
TLR2	7097	1.35860485860663	4.0457756055456e-05
TLR4	7099	0.61611634572275	0.00753460832595408
TLR8	51311	1.05984789124083	0.00198259208764088
TM4SF18	116441	0.67297959517968	0.00287973700362821
TMEM106A	113277	0.608169540289467	0.000187506258563517
TMEM132A	54972	1.83820955752927	1.1608151794073e-07
TMEM158	25907	2.12481158672733	9.93671332556523e-09
TMEM198	130612	-0.711175653195135	0.00197154939145674
TMEM200B	399474	0.612046241204764	0.0137085052820423
TMEM45A	55076	0.617706918576206	0.0312692829355751
TMEM63C	57156	-0.58963061323271	0.038123810901142
TMEM72	643236	-1.87895556286282	5.01221608079726e-07
TMPRSS3	64699	1.37233828816225	4.69110621708213e-08
TMTC1	83857	0.704225947041022	0.00651890212211922
TNC	3371	1.23106375855466	0.00612254062143889
TNFAIP2	7127	1.00858413144467	0.000980474531422859
TNFAIP6	7130	4.85759580729281	1.01145690150598e-17
TNFRSF10C	8794	1.89424994744454	1.92261569479451e-05
TNFRSF11B	4982	0.599195692488112	0.0441908564945657
TNFSF13	8741	0.660548996761033	1.55482428103769e-06
TNIP3	79931	1.91278934586135	0.000249850190271428
TNNC1	7134	-1.61572705305291	8.73076574388682e-06
TNS4	84951	1.77487655911501	1.15826975555355e-07
TPM2	7169	0.633459487556139	0.0110709200056881
