GeneSymbol	ENTREZ.ID	log2FC_rectum	pvalue_rectum
FAM13C	220965	0.53327691425696	0.0562583817534581
FAM149B1	317662	-0.107920563126102	0.10042131088139
FAM151A	338094	-2.99427832471652	1.11064949016466e-09
FAM161B	145483	-0.590780471863625	3.6653802544573e-06
FAM162A	26355	-0.636107876235665	8.87158696723751e-06
FAM167A	83648	0.491065193351393	0.164404044081321
FAM167B	84734	1.76308883567679	6.20878707798635e-10
FAM168B	130074	-0.327434507719052	6.09777193016046e-07
FAM169A	26049	0.527526465818449	0.0157632348956311
FAM171A1	221061	-0.488844890226424	1.80510716007682e-06
FAM171B	165215	0.493978311180677	0.0478355548756603
FAM172A	83989	-0.142266119677452	0.114778104839966
FAM174A	345757	-0.122663565679484	0.159920344010813
FAM174B	400451	-0.241493401662571	0.00630104409678215
FAM177A1	283635	-0.278002436951795	0.00380518491516512
FAM177B	400823	0.521482204024333	0.00162385364846836
FAM185A	222234	-0.176677075229838	0.00573140821402165
FAM189A1	23359	-0.789341941781021	0.000848309678952493
FAM189A2	9413	-0.318392892195327	0.129162550764004
FAM189B	10712	0.198666408994472	0.0256530133803757
FAM193A	8603	-0.0700119093709367	0.249092740055654
FAM199X	139231	0.135671025983358	0.0321035332290494
FAM200B	285550	-0.416261769794098	2.34092395649051e-05
FAM20A	54757	2.3488588912422	1.06702827691881e-07
FAM20C	56975	0.692497622289763	0.00890321757701854
FAM210A	125228	-0.0518279511085048	0.398508933089957
FAM210B	116151	-0.217880963305024	0.00275709482485931
FAM214A	56204	0.0744610607840606	0.464011345728901
FAM214B	80256	0.736113427750632	1.84329376209006e-06
FAM216B	144809	0.870757566297905	0.0825728760182824
FAM217B	63939	-0.119554236070312	0.309279978259927
FAM219A	203259	0.727505766282982	1.54336491938538e-05
FAM219B	57184	-0.418841193650372	1.34118403778486e-05
FAM220A	84792	0.186181314474686	0.0137873539865367
FAM221A	340277	-0.103004021884478	0.363015811127732
FAM222A	84915	-0.428582763793433	0.00166969301838707
FAM227B	196951	-0.279665046879533	0.0239955408268177
FAM229A	100128071	-0.39392760277936	0.0959788847164251
FAM229B	619208	0.124751975817705	0.52464875585757
FAM32A	26017	-0.105278155212213	0.108808500433988
FAM3A	60343	-0.22927513088868	0.0516327034347132
FAM3B	54097	0.711498189008845	0.160245416836458
FAM3C	10447	-0.40199551838743	0.0117409127506898
FAM3D	131177	-0.536847792505367	0.0120326130806895
FAM47E	100129583	-1.00473908000808	3.10377586706966e-05
FAM47E-STBD1	100631383	-0.751350123051984	0.00206622433349426
FAM50B	26240	-0.110192480882365	0.530295569189867
FAM53B	9679	-0.344419513324813	0.000924009543692918
FAM53C	51307	0.272769565982473	0.00612759185146913
FAM76A	199870	-0.143991587998556	0.0321303659125859
FAM76B	143684	0.131814346432995	0.267626060309393
FAM78A	286336	0.673836806060691	0.019386238278849
FAM81A	145773	0.172047137981019	0.306545598843795
FAM83A	84985	4.6934511414736	1.26560307151193e-18
FAM83D	81610	1.10714225105016	9.18670190569189e-10
FAM83F	113828	-0.206500401229586	0.254538729422438
FAM83G	644815	-0.303026880902512	0.0100374381497359
FAM83H	286077	0.102254892237791	0.436860627605223
FAM86C2P	645332	-0.330250242435133	0.00468122805867189
FAM8A1	51439	-0.285176554423441	0.00612058225247847
FAM91A1	157769	0.208288405774072	0.00252634252392998
FAM98A	25940	0.367065299072145	4.56826960570206e-07
FAM98C	147965	-0.438916965149748	3.70450857850526e-05
FAN1	22909	-0.344132024869468	3.42590369610961e-05
FANCA	2175	0.67591959776999	5.73573883166803e-06
FANCD2	2177	0.481162236603839	0.0013939363864543
FANCE	2178	-0.0501011180131861	0.538771917961965
FANCF	2188	-0.061079711643601	0.267297242455725
FANCG	2189	0.368030787483194	0.00255359717328362
FANCI	55215	0.542265215673213	0.000468648697199975
FANCL	55120	-0.0943835347789251	0.257761479096482
FANCM	57697	0.414711871193585	0.000747046788903094
FANK1	92565	-0.221853518678186	0.112931402376676
FAP	2191	3.26434324903181	1.56601593774257e-09
FARS2	10667	-0.0716399090231847	0.310810818180492
FARSA	2193	0.0547386183663281	0.548672901789803
FAS	355	-0.0787934889362238	0.5164167386936
FASLG	356	0.423954916413598	0.0538430053641605
FASN	2194	0.543237554361988	0.00125034661599252
FASTK	10922	-0.0924312103424063	0.29390571642633
FASTKD1	79675	-0.238360722317447	0.00320577202768461
FASTKD2	22868	0.063089318273816	0.384312869382358
FASTKD3	79072	-0.0522617632362447	0.423708109980376
FASTKD5	60493	0.124186235397164	0.0153156532228289
FAT4	79633	0.212903013706615	0.462616290468325
FAU	2197	-0.242624589261734	0.11287324783357
FAXDC2	10826	0.484701731396062	0.00685560457018973
FBL	2091	-0.204344228230333	0.0502397298464837
FBLIM1	54751	-0.10433513679915	0.296768367070843
FBLN1	2192	0.432708460664039	0.133015104070567
FBLN2	2199	0.502162930218058	0.155414474591254
FBLN5	10516	0.488346302299239	0.0430213743286803
FBN1	2200	1.1532392138581	0.000302568300926712
FBN2	2201	0.488128624792012	0.0545516041000924
FBP1	2203	-0.668928025474058	0.00166350969028476
FBRSL1	57666	-0.267399678268031	0.00900323855187107
FBXL12	54850	-0.104520076735902	0.165915198488734
FBXL14	144699	-0.0936548668476376	0.366664639499493
FBXL15	79176	-0.385332960225211	0.0285388878033277
FBXL17	64839	-0.0628101609851413	0.372371575716124
FBXL18	80028	0.164827684895661	0.169324803899284
FBXL19	54620	0.190767257651781	0.0587523604582521
FBXL19-AS1	283932	0.498855174555529	0.00039037675230322
FBXL3	26224	-0.153350433795092	0.0774202122347869
FBXL4	26235	-0.205751264624827	0.0112886070928857
FBXL5	26234	0.10545571745685	0.134513308181952
FBXL7	23194	0.180466804427885	0.429326883778974
FBXO10	26267	0.551511789102364	0.0111700847026101
FBXO11	80204	0.0602858064025618	0.271012353550303
FBXO22	26263	0.131856372414963	0.0238100352856315
FBXO25	26260	-0.440425908889488	7.93322204461382e-08
FBXO28	23219	0.0644531560990061	0.263501689208007
FBXO3	26273	-0.154892100454824	0.00499356416715107
FBXO30	84085	0.140044569070625	0.0742033543016841
FBXO31	79791	-0.349002153135709	5.35062799642772e-05
FBXO32	114907	-0.271437037483962	0.0653409964720375
FBXO33	254170	0.147514480914391	0.0392904826276924
FBXO34	55030	-0.164735323601928	0.0487794613933705
FBXO36	130888	-0.0829049563837764	0.437051522472461
FBXO38	81545	0.0977539611603006	0.0530237484625009
FBXO4	26272	0.238923896699911	0.00398430012585587
FBXO41	150726	0.531011098538196	0.0280757803448306
FBXO42	54455	-0.0752733380007408	0.178352040993041
FBXO44	93611	0.589980974867984	0.0182782404355768
FBXO45	200933	0.0628571536274511	0.324650704658801
FBXO46	23403	-0.0945248213573731	0.370177706748527
FBXO48	554251	-0.171677652993808	0.132873029074825
FBXO5	26271	0.390872007276671	0.00176258086319382
FBXO6	26270	1.08954833315675	4.84490960177981e-09
FBXO9	26268	-0.0651750700417555	0.190351011626459
FBXW11	23291	-0.065271368981173	0.176819341705722
FBXW2	26190	-0.0831865876467352	0.150481937069524
FBXW4	6468	-0.377445323029047	4.06478177804813e-06
FBXW5	54461	-0.158170665439552	0.205833449396739
FBXW7	55294	0.472081414165131	0.000212103154455842
FBXW9	84261	-0.0908739748159712	0.411047291333117
FCER1A	2205	-0.719816186514907	0.0130372306857549
FCER1G	2207	0.836655648462203	0.00430140797872437
FCER2	2208	0.657749416807033	0.185358828176139
FCF1	51077	0.0910687052521938	0.109944473210854
FCF1P2	101060195	-0.141350779519167	0.0791541367545964
FCGR1A	2209	1.95498668257671	4.90280297907078e-05
FCGR2A	2212	1.37859085468887	0.000761515918091845
FCGR2B	2213	0.446366329590633	0.238171036374484
FCGR3A	2214	2.30671975030305	8.72922056859479e-08
FCGR3B	2215	6.62395347578651	3.02966781854442e-21
FCGRT	2217	-0.918385801355278	4.97766488669336e-10
FCHO1	23149	0.413509169070084	0.149187403202693
FCHSD1	89848	0.174849969975697	0.242645530393819
FCHSD2	9873	0.457048533663053	0.0203473368473271
FCN1	2219	4.07545845271248	4.61235436379683e-13
FCRL1	115350	0.729345374559303	0.201030252697661
FCRL2	79368	0.721655938454687	0.121959971180608
FCRL3	115352	0.737837247227529	0.160492603404886
FCRL4	83417	0.440443537999358	0.409393895913758
FCRL5	83416	1.87798529733478	1.69389957445402e-05
FCRLA	84824	0.729233981896875	0.180227192336981
FDCSP	260436	0.884978324581109	0.190864894690345
FDFT1	2222	0.657494964448846	2.99552961657346e-08
FDPS	2224	0.629348615269158	5.39681323079389e-08
FDX1	2230	-0.315006066282048	0.00069892082475375
FEM1B	10116	-0.189839656084102	0.00596678447393959
FEM1C	56929	0.0886483065700917	0.361309613685552
FEN1	2237	0.585526679632735	0.000235579289711022
FENDRR	400550	0.410357470479475	0.0835606099351383
FER	2241	0.281660867657784	0.00716753537039696
FER1L4	80307	2.57670326634714	3.44061235151109e-09
FERMT1	55612	0.370277519441472	0.0224601857772594
FERMT2	10979	0.768350144847345	0.00193986244054719
FERMT3	83706	0.525906932624723	0.014870813685765
FES	2242	0.583458144480899	0.00596056195277874
FEV	54738	-1.38268987211191	3.79942322056042e-08
FEZ1	9638	0.899183958603312	0.000309227170063136
FEZ2	9637	-0.27197915507131	5.69043537477253e-05
FFAR2	2867	2.81817506189442	2.15716826857135e-09
FFAR4	338557	0.190460444042838	0.512035078260106
FGD1	2245	0.255892771985374	0.108476659986457
FGD2	221472	0.968390104828355	0.00110841077710414
FGD3	89846	0.649887596116097	0.0330417555935528
FGD5	152273	0.637659416855248	0.00508694397822349
FGD5-AS1	100505641	-0.185201750074809	0.00731686339935751
FGD6	55785	0.445272648805664	0.000342468516409731
FGF13	2258	-0.520067718574361	0.0181462295579205
FGF2	2247	1.00592963231093	0.00117088479933269
FGF7	2252	1.66642519024671	1.78261262470498e-05
FGF9	2254	-1.0696998152251	6.99976822666456e-06
FGFBP1	9982	1.10520408149893	0.00468674955288081
FGFR1	2260	0.564903339357558	0.0243309670296233
FGFR1OP2	26127	0.074683096487299	0.38210546460751
FGFR2	2263	-0.399277000163844	0.0354278589649008
FGFR3	2261	-0.890561893561827	2.19698099950776e-05
FGGY	55277	-0.0941427255689378	0.333600865123577
FGR	2268	2.20173840704427	1.54664870149009e-07
FH	2271	-0.205731095966231	0.012841912293871
FHDC1	85462	-0.423494199639007	0.00194054071248504
FHIT	2272	-0.320126668999889	0.00152371750670777
FHL1	2273	0.399847578703708	0.102162558477086
FHL2	2274	1.19020281958573	6.59464465522099e-11
FHL3	2275	1.04404201695944	4.33717566913267e-05
FHOD1	29109	-0.0883281531166282	0.42189456870346
FIBCD1	84929	0.766726529971151	0.0177299694912153
FIBIN	387758	2.64546337534661	8.15831934414489e-09
FIBP	9158	-0.079015578669667	0.301915011681982
FICD	11153	0.770664198462646	5.06883787458697e-07
FIGNL1	63979	0.35738930659789	0.00297838202150416
FILIP1	27145	1.05456079522399	3.22573593336443e-05
FILIP1L	11259	1.38633098156588	5.00396994942057e-07
FIP1L1	81608	-0.058015755085686	0.216232349114502
FIS1	51024	-0.177721628049419	0.0108212830624359
FITM2	128486	-0.463852477932096	6.77951408646449e-07
FIZ1	84922	-0.192066232322483	0.00643695257237329
FKBP10	60681	0.970508553433874	0.000610477441418834
FKBP11	51303	1.40111854427995	1.4945383162961e-08
FKBP14	55033	0.611193011717756	0.000155934734707611
FKBP15	23307	0.192291157967331	0.0294171694472762
FKBP1A	2280	-0.203883083970283	0.0127869854689166
FKBP2	2286	0.0682243306551963	0.506744510965865
FKBP3	2287	0.0756939684995442	0.0962101177716746
FKBP4	2288	-0.404110538016121	2.33528281851643e-06
FKBP5	2289	0.838126677708805	9.56508268449407e-06
FKBP7	51661	0.21091794284647	0.24973527568598
FKBPL	63943	-0.0961449556082157	0.162287437816626
FKRP	79147	0.0736622650853594	0.43450735491748
FKTN	2218	-0.129495423544093	0.447952085328377
FLCN	201163	-0.204575330790615	0.0862395362656865
FLG-AS1	339400	-0.564194051816163	0.0169986104252443
FLI1	2313	0.61872107986597	0.0177595382384892
FLII	2314	0.0955922379013393	0.0901051260731046
FLNA	2316	0.80614789757643	0.00126185315761605
FLNB	2317	-0.152851836523995	0.179890957155481
FLNC	2318	1.22240831405412	5.46066782774113e-05
FLOT1	10211	0.118325302403001	0.173217510160037
FLRT2	23768	0.404564212184905	0.228173703101529
FLRT3	23767	0.86343720674862	0.000218082021889562
FLT1	2321	0.81391277238336	0.000598221506007263
FLT3	2322	0.37824015384119	0.255333033573437
FLT4	2324	0.896958585537151	8.86344545370106e-05
FLVCR1	28982	-0.871478607658901	0.000566095667643721
FLVCR2	55640	-0.101318614500755	0.583216194810517
FLYWCH2	114984	-0.249027195872251	0.0778812202585166
FMN2	56776	-1.86468347453169	1.73886663804803e-06
FMNL1	752	1.08587956952478	0.000729795169397594
FMNL2	114793	0.333721965747287	0.0393208491507611
FMNL3	91010	0.64882305943102	0.0170078695536744
FMO1	2326	-2.66516455188222	5.79007889734439e-05
FMO4	2329	-0.571680198402651	0.00193761069645121
FMO5	2330	-0.914252534261564	6.79673202595088e-05
FMOD	2331	-0.304592843585238	0.0481119235766089
FN1	2335	-0.17176334687728	0.5280151121984
FN3K	64122	-0.517854456471447	0.000390739218966397
FN3KRP	79672	-0.271887857860788	0.0223261127343114
FNBP1	23048	0.209639630351189	0.278898534602723
FNBP1L	54874	-0.0590074082764418	0.5832757659204
FNDC1	84624	0.888525142009042	0.0244867129354336
FNDC3A	22862	0.240489655369122	0.00716091147102272
FNDC3B	64778	0.682232632697104	4.69144280184209e-06
FNIP2	57600	-0.189342776450632	0.12168037796928
FNTA	2339	-0.142936345763867	0.0425100698968076
FOCAD	54914	0.275738494322965	0.00219654685406047
FOLH1	2346	-1.26906690175453	0.0243065518476392
FOLR2	2350	-0.289139132300139	0.213340025353298
FOS	2353	0.602324390195405	0.116689228378149
FOSB	2354	1.03944600058314	0.0834193703221946
FOSL2	2355	0.0747097526264718	0.534292762033191
FOXA1	3169	-0.415667703878775	0.00978693155406879
FOXA2	3170	-0.333744565614683	0.116138048605959
FOXD2	2306	-0.828835888809468	0.00636792802587691
FOXD2-AS1	84793	-0.95015317321436	1.16915626081589e-07
FOXF1	2294	0.418390443532968	0.0780578612351193
FOXF2	2295	-0.329213112532657	0.158195472313731
FOXJ2	55810	-0.063433914950014	0.391231195578666
FOXJ3	22887	-0.275270214666245	5.30108228526229e-06
FOXM1	2305	0.723730732920878	8.05805546628224e-06
FOXN2	3344	0.305225206217758	0.00582276891580492
FOXN3	1112	-0.377440863368837	0.00427392698945458
FOXO1	2308	0.0859419704417768	0.472114008701748
FOXO3	2309	-0.0949892805192981	0.237977241825951
FOXO4	4303	-0.496859588682575	2.99790359734626e-05
FOXP1	27086	-0.375580863340654	9.49450203763536e-06
FOXP2	93986	-0.83340743907637	5.10468827111766e-07
FOXP3	50943	1.84509156774957	8.80658061879399e-06
FOXP4	116113	-0.157549014758188	0.0756662838885841
FOXRED1	55572	0.183542217299655	0.0840683158633626
FPGS	2356	0.411268161624333	4.66861203129715e-05
FPGT	8790	0.0512838459775789	0.50205288010899
FPR1	2357	4.70206662030228	1.12557224864832e-13
FPR2	2358	6.31420521086399	2.00910796846856e-19
FPR3	2359	0.212803572722712	0.361624745832808
FRA10AC1	118924	-0.265311481474491	0.00180829512680821
FRAS1	80144	-1.33920535994428	1.02172543062656e-06
FRAT1	10023	-0.281674265053942	0.0106211162386283
FRAT2	23401	-0.44105209158957	2.70907442280269e-07
FREM1	158326	-0.271667867606451	0.408442070938866
FRK	2444	-0.242933946078757	0.140319800465197
FRMD1	79981	-0.861134623793448	0.0154759647824631
FRMD3	257019	0.135672506479925	0.409883157090258
FRMD4A	55691	0.14951386011063	0.408871785418734
FRMD4B	23150	0.119510786789095	0.293908435341024
FRMD6	122786	0.420010696908122	0.099947330698654
FRMD8	83786	0.070456036054028	0.435015662766262
FRRS1	391059	-0.296546858932799	0.0797868685353326
FRS2	10818	-0.123839410983035	0.0907960212412546
FRS3	10817	-0.254219490559906	0.0307758334645706
FRY	10129	0.506885241793694	0.00143650457265016
FRYL	285527	-0.165019643975111	0.161097588350197
FRZB	2487	-1.03354344501668	8.61152502586735e-09
FSCN1	6624	1.15084737842364	0.000476281126422546
FSD1L	83856	-0.376627425608265	0.0407655257236757
FSIP1	161835	-0.86694744367005	0.00366201243204788
FSIP2	401024	0.757274260459811	0.00602460371387961
FSTL1	11167	1.33288141018554	4.6992369035847e-06
FSTL3	10272	0.853550774933239	0.000767624695467487
FTH1	2495	-0.492911219018933	0.000713324581946615
FTH1P10	2502	-0.457270682636672	0.0317586552964546
FTH1P11	2503	-0.437692158129406	0.054504929943782
FTH1P2	2497	-0.598872302236418	0.0809763719490164
FTH1P20	729009	-0.550711286819265	0.0369954323437692
FTH1P7	2500	-0.422082473285192	0.0264903904766449
FTH1P8	2501	-0.397738666436771	0.13399231615948
FTL	2512	-0.105334144484377	0.435087148607218
FTLP14	100462794	-0.170977261321923	0.455470135287613
FTO	79068	0.156000541851854	0.105541319888592
FTSJ1	24140	0.584402882167964	8.45118011362199e-07
FTSJ3	117246	0.179539044698411	0.00450352142300919
FTX	100302692	0.162642674346963	0.211526532728185
FUBP1	8880	0.153138812966007	0.0346631043351127
FUCA1	2517	-0.300620788886787	0.00499490343730527
FUCA2	2519	-0.0693582437195412	0.266066055427179
FUNDC1	139341	-0.0882480202535794	0.208351922022017
FUNDC2	65991	-0.100560282507075	0.0520308437516427
FUOM	282969	0.134123121040064	0.528788549641771
FURIN	5045	0.272959278181019	0.00630768240015126
FUS	2521	0.144534866188137	0.129042683421931
FUT11	170384	0.466490101417167	0.000813975801185992
FUT2	2524	0.602947576556557	0.00183228747445845
FUT3	2525	0.261223187856663	0.150923739593626
FUT4	2526	0.254221011303839	0.00544227839490237
FUT8	2530	1.04891226965081	5.03089228357724e-12
FXN	2395	-0.0691947085870622	0.455855783270089
FXR2	9513	0.0589930440583503	0.264382789604037
FXYD3	5349	-0.75388006493796	0.00409259147149784
FXYD5	53827	0.609295517082892	0.0219824919265551
FYN	2534	0.697194340913151	0.00309486836653113
FYTTD1	84248	0.246397751663746	0.00205592928481858
FZD1	8321	-0.500550735075736	6.86701334397856e-06
FZD3	7976	0.206747667899022	0.10649276830456
FZD4	8322	0.534548766146841	0.00281156413262586
FZD5	7855	-0.520540819266857	0.00219679770378791
FZD6	8323	0.219106012280465	0.0130842496011526
FZD7	8324	-0.381501891318772	0.0749864456471801
FZD8	8325	-0.530908862637158	0.00272742742773192
G0S2	50486	1.78368836907269	2.31347094511463e-05
G2E3	55632	0.191314907923942	0.0181901241875679
G3BP1	10146	0.100873300660827	0.175335789213409
G3BP2	9908	0.101462001647154	0.121604519239882
G6PC3	92579	0.0867640043819845	0.262417902934985
G6PD	2539	0.536424448114738	5.23490867734373e-06
GAA	2548	-0.312134812313325	0.0298012921097456
GAB1	2549	-0.439708435563846	0.000136346943655825
GAB2	9846	-0.409666787547358	9.92008554027919e-06
GAB3	139716	0.526378992278707	0.0270826681910917
GABARAP	11337	-0.178951168464836	0.370037621548638
GABARAPL2	11345	-0.159037165287657	0.0138262761830463
GABBR1	2550	0.228956372852693	0.423053456969474
GABPB1	2553	0.160590960266346	0.0631879664155099
GABPB1-AS1	100129387	-0.152222025987516	0.385032203616892
GABPB2	126626	-0.177098555786603	0.0646869157784804
GABRA2	2555	-1.32930548092712	1.14532997427441e-06
GABRB2	2561	-0.541017283755234	0.0219640113180476
GABRB3	2562	-1.14827418553868	0.00112309123181395
GABRE	2564	0.672757561703329	0.00778528281349186
GABRP	2568	2.07233126082089	2.48722876188363e-07
GADD45A	1647	-0.271211322508969	0.0452613378796726
GADD45B	4616	0.546297945794974	0.0380801482761211
GAK	2580	-0.0609717760972602	0.469181902165855
GAL3ST1	9514	-1.218197963319	1.99450828211759e-05
GAL3ST2	64090	-0.375592282332478	0.457786328457914
GAL3ST4	79690	-0.986283994922697	1.17607513363153e-07
GALC	2581	-0.076345693675558	0.473845964792569
GALE	2582	0.502954604510948	0.000469295814420898
GALK1	2584	0.345809420050356	0.0558958741385507
GALK2	2585	0.343669803713924	4.89357782878991e-05
GALM	130589	-0.279632817313285	0.0120943510436247
GALNT10	55568	0.336840695480809	1.30745489483655e-06
GALNT12	79695	-0.667278749983867	0.000781656825220812
GALNT14	79623	0.313400480793846	0.43536722303198
GALNT15	117248	1.29963068250474	0.00174931322488293
GALNT16	57452	0.522445891785252	0.0441344720906435
GALNT18	374378	1.02238532460231	1.58497239956634e-07
GALNT2	2590	0.780964976987466	1.15724388600343e-11
GALNT3	2591	0.218100306232904	0.0952526870268005
GALNT4	8693	0.378998480984369	0.0462261183193377
GALNT5	11227	0.129595354564845	0.456326713324954
GALNT6	11226	0.145351322724365	0.424276831400744
GALNT8	26290	0.212058063929543	0.316237161478409
GALNTL6	442117	1.41040650356369	0.000924555994912559
GALT	2592	-0.229140468619933	0.0347073374561679
GAN	8139	-0.0969599593370594	0.196993508824663
GANAB	23193	0.132589602297323	0.00432924627640566
GANC	2595	0.0895818711465901	0.157990231288297
GAPDH	2597	0.347534716316056	0.00115993399597965
GAPDHP1	2616	0.339794037508136	0.0119355408482762
GAPDHP65	389849	0.357003949093011	0.0690983680318888
GAPT	202309	0.675047354789439	0.0448711387607699
GAPVD1	26130	0.0845402801870451	0.155343702929114
GARNL3	84253	-0.23835824986087	0.11952060223261
GART	2618	0.270564197557959	0.000276704244528723
GAS1	2619	2.42633377100057	3.74727644554977e-05
GAS2L3	283431	-0.104728634425028	0.427099113731794
GAS5	60674	-0.596186489614571	0.000176421630426953
GAS6	2621	-0.4598943880072	5.21347407398979e-05
GAS7	8522	0.383884634842753	0.102256268280242
GAS8	2622	0.129825421457213	0.0749564598756151
GATA2	2624	0.392650153899381	0.108989183660333
GATA3	2625	0.388286974012946	0.152338600615021
GATA5	140628	-1.89381295727714	0.00257381113011408
GATA6	2627	-0.640390393859732	0.000134532577842409
GATA6-AS1	100128893	-1.10150539310188	1.24832179992138e-05
GATAD1	57798	-0.163755752238576	0.0137645023177068
GATAD2B	57459	-0.0653942398217207	0.468171947276056
GATM	2628	-1.15850168954177	1.59539423715911e-05
GBA	2629	0.0599494689946754	0.507638482863887
GBA2	57704	-0.351071979717258	0.000406072968870581
GBA3	57733	-2.06972636770053	3.89116936437144e-07
GBE1	2632	0.172894235064784	0.0386243727398526
GBGT1	26301	0.345056729759272	0.13793354273213
GBP1	2633	2.40109233055126	5.30603222693962e-13
GBP1P1	400759	1.84442610508862	1.53466249019733e-05
GBP2	2634	1.1193004001164	6.28914866062291e-09
GBP3	2635	0.568142259669417	0.0517489967820708
GBP4	115361	1.79090204581781	3.69692724919454e-08
GBP5	115362	2.33751261509899	9.38893750426043e-08
GCA	25801	0.349970649830715	0.0189684545149385
GCC1	79571	0.0725267839950957	0.13201639623456
GCC2	9648	0.0769435262651766	0.399272145878086
GCDH	2639	0.0796953510332455	0.359826548568379
GCFC2	6936	-0.251535205846936	0.0021448049264459
GCG	2641	-0.912465388117162	0.000404609147480334
GCH1	2643	0.332398824371121	0.00342947792606925
GCHFR	2644	0.141506503568451	0.455142487933769
GCLM	2730	0.497392576190225	0.000293072323742727
GCNT1	2650	-0.574435361802442	0.00025339211113028
GCNT2	2651	-0.465504708951841	0.0178454259552983
GCNT3	9245	0.443895216881711	0.060975348949677
GCNT4	51301	-1.23295965392468	0.000162542761540059
GCOM1	145781	-0.49757143353488	0.0222555104701516
GCSAM	257144	0.589164627011836	0.140279099287836
GCSAML	148823	0.300272813412367	0.264986558834744
GDA	9615	-0.500343818067107	0.0432585920053883
GDAP1	54332	0.133323907550866	0.121612667758818
GDAP2	54834	-0.0649710739039452	0.262731487736654
GDE1	51573	-0.348909795873178	6.94869627265461e-05
GDF11	10220	0.542534854232736	0.00753367249146929
GDF15	9518	-0.362598493658653	0.215310017775254
GDI1	2664	0.0736710225040049	0.334980509747382
GDI2	2665	0.216823004772827	1.75469549218348e-06
GDPD1	284161	-0.628251011504727	0.00099803389934223
GDPD2	54857	-0.815112208050033	0.0047187324908101
GDPD3	79153	0.456493777189286	0.0104729075576136
GDPD5	81544	0.590524832430647	0.00560894610513061
GDPGP1	390637	0.257111382969074	0.0123772526817378
GEM	2669	1.64983328338169	3.47237955053943e-09
GEMIN4	50628	0.140942539179787	0.113703797362829
GEMIN6	79833	0.0724221802128008	0.397733922842094
GEMIN8	54960	0.212682640505527	0.01904867618484
GEN1	348654	0.443847917062519	0.000109189939106819
GFER	2671	-0.446732736315288	0.000470314081757548
GFM1	85476	-0.147133827382769	0.0455174155069041
GFM2	84340	-0.152447425602452	0.00103307257466483
GFOD1	54438	-0.208469540810745	0.0584051302032458
GFOD2	81577	-0.226765255983929	0.00101973755062055
GFPT1	2673	0.107603270246283	0.38895391470368
GFPT2	9945	1.88366928861985	2.58352219914062e-05
GFRA1	2674	-0.510222453382448	0.0924177212098391
GFRA2	2675	-0.634566962056859	0.00503902907545674
GGA1	26088	-0.0871063310469225	0.189411183853901
GGA2	23062	0.189807284821481	0.331942897794765
GGCT	79017	0.0569991863465217	0.495689002813451
GGCX	2677	0.0935511368218035	0.149964398373795
GGH	8836	-0.539194270919812	0.00320565834718636
GGNBP2	79893	-0.110614727855078	0.0229960486840911
GGPS1	9453	0.0653081364820504	0.105769613137409
GGT1	2678	-0.501806828873473	0.0416929315202624
GGT5	2687	0.631825264948438	0.0259974930121412
GGT6	124975	-0.342844998801846	0.0728036228475269
GGT7	2686	-0.715658138488864	6.92774948006575e-08
GHDC	84514	-0.144248949405594	0.163138478698912
GHR	2690	-1.42383883661444	4.65106081529795e-07
GID4	79018	-0.130449896482178	0.140309745382658
GID8	54994	-0.084764138392971	0.0264959492728076
GIGYF1	64599	-0.1530702557279	0.233278846779986
GIGYF2	26058	-0.0902944066312213	0.158725658409476
GIMAP1	170575	0.374250435266443	0.110168988980719
GIMAP2	26157	0.548542465339491	0.004173971559006
GIMAP4	55303	0.603411207688787	0.019347198772014
GIMAP5	55340	0.512307797060771	0.0435384288456041
GIMAP6	474344	0.562159678627835	0.00788415972172582
GIMAP7	168537	0.529148791638348	0.0319558911786364
GIMAP8	155038	0.605133505590426	0.00907437764387166
GINM1	116254	-0.224331350098284	0.0035107753560258
GINS1	9837	0.472248776607957	0.00320352642538353
GINS2	51659	0.32816139005821	0.045718226010339
GINS3	64785	0.337186518151986	0.0104079461587515
GINS4	84296	0.811358165113358	9.43625962086766e-06
GIPC1	10755	-0.309852236586924	0.154225898360433
GIPC2	54810	-0.68713089394698	0.00024965941768014
GIPC3	126326	0.21380581421533	0.378875892755313
GIPR	2696	0.142198401287502	0.51795927980243
GIT1	28964	-0.219727674808468	0.00176423162623064
GIT2	9815	0.07472130949094	0.513571170804481
GJA1	2697	0.9482522701309	0.000579970598773867
GJA4	2701	1.64804665868792	4.53224205584664e-06
GJA5	2702	2.24414690500969	1.85923010949814e-09
GJB1	2705	-0.4925243208691	0.00454417851015741
GJC1	10052	1.80501301181116	5.42658010023907e-07
GK	2710	0.40858930184196	0.0932109549029257
GK5	256356	-0.0868168498554017	0.520166333776331
GKAP1	80318	-0.197524727899057	0.0487830385222815
GLA	2717	0.283903151846696	0.021392518156338
GLB1	2720	0.146995062895891	0.0480809603534031
GLB1L2	89944	-0.13012423617339	0.453515353590876
GLCCI1	113263	0.869518365215402	0.000515155159308845
GLCE	26035	-0.0913446124445371	0.321356009028911
GLDC	2731	0.43234106610434	0.142245385851256
GLG1	2734	0.270027239510803	2.21926731963806e-05
GLI1	2735	-0.204276199978725	0.432812362525077
GLI2	2736	0.357729077128017	0.145974878892665
GLI3	2737	0.502270659564813	0.0812606773484167
GLI4	2738	-0.276119351641843	0.112707282225339
